"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"4761","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-05",NA,"",NA,"",0.11,"3,,a,24,",NA,"",NA,"",0.2,",a,,a",NA,"",NA,"",NA,""
"4762","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-06",NA,"",NA,"",0.47,",,a,03,",NA,"",NA,"",0.91,",,,a",NA,"",NA,"",NA,""
"4763","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-07",NA,"",NA,"",0.05,",,a,26,",NA,"",NA,"",0.06,",,,a",NA,"",NA,"",NA,""
"4764","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-08",NA,"",NA,"",0.04,"5,,a,31,+",NA,"",NA,"",1.69,",a,,a",NA,"",NA,"",NA,""
"4765","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-09",NA,"",NA,"",0.89,",,a,01,",NA,"",NA,"",0.95,",,,a",NA,"",NA,"",NA,""
"4766","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-10",NA,"",NA,"",0.85,",,a,01,",NA,"",NA,"",0.85,",,,a",NA,"",NA,"",NA,""
"4767","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-11",NA,"",NA,"",0.72,",,a,05,",NA,"",NA,"",1.04,",,,a",NA,"",NA,"",NA,""
"4768","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2004-12",NA,"",NA,"",0.87,",,a,09,",NA,"",NA,"",1.05,",,,a",NA,"",NA,"",NA,""
"4769","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-01",NA,"",NA,"",0.2,",,a,17,",NA,"",NA,"",0.43,",,,a",NA,"",NA,"",NA,""
"4770","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-02",NA,"",NA,"",0.03,",,a,02,",NA,"",NA,"",0.03,",,,a",NA,"",NA,"",NA,""
"4771","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-03",NA,"",NA,"",0.05,",,a,17,",NA,"",NA,"",0.05,",,,a",NA,"",NA,"",NA,""
"4772","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-04",NA,"",NA,"",0.02,",,a,15,",NA,"",NA,"",0.02,",,,a",NA,"",NA,"",NA,""
"4773","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-05",NA,"",NA,"",0.03,",,a,16,",NA,"",NA,"",0.03,",,,a",NA,"",NA,"",NA,""
"4774","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-06",NA,"",NA,"",0.45,"3,,a,19,",NA,"",NA,"",1.39,",a,,a",NA,"",NA,"",NA,""
"4775","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-07",NA,"",NA,"",NA,"",NA,"",NA,"",1.65,",a,,a",NA,"",NA,"",NA,""
"4776","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-08",NA,"",NA,"",0.17,",,a,20,",NA,"",NA,"",0.22,",,,a",NA,"",NA,"",NA,""
"4777","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-09",NA,"",NA,"",NA,"",NA,"",NA,"",1.57,",a,,a",NA,"",NA,"",NA,""
"4778","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-10",NA,"",NA,"",0.5,",,a,30,",NA,"",NA,"",0.82,",,,a",NA,"",NA,"",NA,""
"4779","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-11",NA,"",NA,"",1.13,",,a,07,",NA,"",NA,"",1.21,",,,a",NA,"",NA,"",NA,""
"4780","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2005-12",NA,"",NA,"",0.02,",,a,02,",NA,"",NA,"",0.02,",,,a",NA,"",NA,"",NA,""
"4781","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-01",NA,"",NA,"",0.47,",,a,18,",NA,"",NA,"",0.84,",,,a",NA,"",NA,"",NA,""
"4782","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-02",NA,"",NA,"",0.13,",,a,24,",NA,"",NA,"",0.21,",,,a",NA,"",NA,"",NA,""
"4783","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-03",NA,"",NA,"",0.17,",,a,28,",NA,"",NA,"",0.19,",,,a",NA,"",NA,"",NA,""
"4784","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-04",NA,"",NA,"",0.08,"2,,a,28,",NA,"",NA,"",0.4,",a,,a",NA,"",NA,"",NA,""
"4785","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-05",NA,"",NA,"",0.02,",,a,08,",NA,"",NA,"",0.02,",,,a",NA,"",NA,"",NA,""
"4786","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-06",NA,"",NA,"",0.33,"4,,a,30,",NA,"",NA,"",0.57,",a,,a",NA,"",NA,"",NA,""
"4787","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-07",NA,"",NA,"",0.13,"3,,a,18,",NA,"",NA,"",0.97,",a,,a",NA,"",NA,"",NA,""
"4788","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-08",NA,"",NA,"",0.06,",,a,25,",NA,"",NA,"",0.07,",,,a",NA,"",NA,"",NA,""
"4789","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-09",NA,"",NA,"",0.04,",,a,09,+",NA,"",NA,"",0.08,",,,a",NA,"",NA,"",NA,""
"4790","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-10",NA,"",NA,"",0.03,",,a,23,",NA,"",NA,"",0.03,",,,a",NA,"",NA,"",NA,""
"4791","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-11",NA,"",NA,"",0.25,",,a,03,",NA,"",NA,"",0.43,",,,a",NA,"",NA,"",NA,""
"4792","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2006-12",NA,"",NA,"",0.03,",,a,22,",NA,"",NA,"",0.07,",,,a",NA,"",NA,"",NA,""
"4793","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-01",NA,"",NA,"",1.33,",,a,21,",NA,"",NA,"",1.96,",,,a",NA,"",NA,"",NA,""
"4794","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-02",NA,"",NA,"",1.2,",,a,15,",NA,"",NA,"",1.24,",,,a",NA,"",NA,"",NA,""
"4795","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-03",NA,"",NA,"",0.25,",,a,29,",NA,"",NA,"",0.54,",,,a",NA,"",NA,"",NA,""
"4796","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-04",NA,"",NA,"",0.45,",,a,27,",NA,"",NA,"",0.51,",,,a",NA,"",NA,"",NA,""
"4797","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-05",NA,"",NA,"",0.94,",,a,18,",NA,"",NA,"",2.32,",,,a",NA,"",NA,"",NA,""
"4798","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-06",NA,"",NA,"",0.16,",,a,06,",NA,"",NA,"",0.28,",,,a",NA,"",NA,"",NA,""
"4799","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-07",NA,"",NA,"",0.04,",,a,04,",NA,"",NA,"",0.04,",,,a",NA,"",NA,"",NA,""
"4800","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-08",NA,"",NA,"",0,",,a,31,+",NA,"",NA,"",0,",,,a",NA,"",NA,"",NA,""
"4801","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-09",NA,"",NA,"",0,",,a,30,+",NA,"",NA,"",0,",,,a",NA,"",NA,"",NA,""
"4802","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-10",NA,"",NA,"",0.59,",,a,24,",NA,"",NA,"",0.74,",,,a",NA,"",NA,"",NA,""
"4803","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-11",NA,"",NA,"",1.02,"2,,a,28,",NA,"",NA,"",1.6,",a,,a",NA,"",NA,"",NA,""
"4804","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2007-12",NA,"",NA,"",0.02,"3,,a,17,",NA,"",NA,"",0.47,",a,,a",NA,"",NA,"",NA,""
"4805","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-01",NA,"",NA,"",0.28,"2,,a,31,",NA,"",NA,"",0.83,",a,,a",NA,"",NA,"",NA,""
"4806","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-02",NA,"",NA,"",0.06,",,a,04,",NA,"",NA,"",0.07,",,,a",NA,"",NA,"",NA,""
"4807","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-03",NA,"",NA,"",0,"2,,a,31,+",NA,"",NA,"",0.18,",a,,a",NA,"",NA,"",NA,""
"4808","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-04",NA,"",NA,"",0.08,",,a,28,",NA,"",NA,"",0.08,",,,a",NA,"",NA,"",NA,""
"4809","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-05",NA,"",NA,"",0.06,",,a,15,",NA,"",NA,"",0.09,",,,a",NA,"",NA,"",NA,""
"4810","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-06",NA,"",NA,"",2.22,"2,,a,06,",NA,"",NA,"",3.01,",a,,a",NA,"",NA,"",NA,""
"4811","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-07",NA,"",NA,"",0.17,"2,,a,07,",NA,"",NA,"",0.32,",a,,a",NA,"",NA,"",NA,""
"4812","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-08",NA,"",NA,"",0.29,"2,,a,22,",NA,"",NA,"",0.57,",a,,a",NA,"",NA,"",NA,""
"4813","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-09",NA,"",NA,"",0.52,",,a,23,",NA,"",NA,"",0.97,",,,a",NA,"",NA,"",NA,""
"4814","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-10",NA,"",NA,"",0,"3,,a,31,+",NA,"",NA,"",0.05,",a,,a",NA,"",NA,"",NA,""
"4815","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-11",NA,"",NA,"",0.28,",,a,19,",NA,"",NA,"",1.03,",,,a",NA,"",NA,"",NA,""
"4816","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2008-12",NA,"",NA,"",1.09,",,a,12,",NA,"",NA,"",1.29,",,,a",NA,"",NA,"",NA,""
"4817","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-01",NA,"",NA,"",0.07,",,a,22,",NA,"",NA,"",0.07,",,,a",NA,"",NA,"",NA,""
"4818","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-02",NA,"",NA,"",0,"3,,a,28,+",NA,"",NA,"",0.05,",a,,a",NA,"",NA,"",NA,""
"4819","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-03",NA,"",NA,"",0.24,",,a,11,",NA,"",NA,"",0.42,",,,a",NA,"",NA,"",NA,""
"4820","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-04",NA,"",NA,"",0.09,"3,,a,28,",NA,"",NA,"",0.21,",a,,a",NA,"",NA,"",NA,""
"4821","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-05",NA,"",NA,"",0.17,",,a,20,",NA,"",NA,"",0.24,",,,a",NA,"",NA,"",NA,""
"4822","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-06",NA,"",NA,"",NA,"",NA,"",NA,"",0.61,",a,,a",NA,"",NA,"",NA,""
"4823","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-07",NA,"",NA,"",0.17,"3,,a,15,",NA,"",NA,"",0.46,",a,,a",NA,"",NA,"",NA,""
"4824","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-08",NA,"",NA,"",0.17,"3,,a,29,",NA,"",NA,"",0.23,",a,,a",NA,"",NA,"",NA,""
"4825","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-09",NA,"",NA,"",0.09,"2,,a,18,",NA,"",NA,"",0.13,",a,,a",NA,"",NA,"",NA,""
"4826","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-10",NA,"",NA,"",0,"2,,a,31,+",NA,"",NA,"",0.05,",a,,a",NA,"",NA,"",NA,""
"4827","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-11",NA,"",NA,"",NA,"",NA,"",NA,"",1.9,",a,,a",NA,"",NA,"",NA,""
"4828","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2009-12",NA,"",NA,"",0.49,",,a,25,",NA,"",NA,"",0.66,",,,a",NA,"",NA,"",NA,""
"4829","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-01",NA,"",NA,"",0.34,",,a,04,",NA,"",NA,"",0.35,",,,a",NA,"",NA,"",NA,""
"4830","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-02",NA,"",NA,"",NA,"",NA,"",NA,"",4.65,"1,a,,a",NA,"",NA,"",NA,""
"4831","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-03",NA,"",NA,"",2.3,",,a,05,",NA,"",NA,"",2.78,",,,a",NA,"",NA,"",NA,""
"4832","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-04",NA,"",NA,"",NA,"",NA,"",NA,"",0.69,",a,,a",NA,"",NA,"",NA,""
"4833","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-05",NA,"",NA,"",NA,"",NA,"",NA,"",1.46,",a,,a",NA,"",NA,"",NA,""
"4834","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-06",NA,"",NA,"",0.02,"3,,a,25,",NA,"",NA,"",0.62,",a,,a",NA,"",NA,"",NA,""
"4835","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-07",NA,"",NA,"",NA,"",NA,"",NA,"",0.71,"1,a,,a",NA,"",NA,"",NA,""
"4836","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-08",NA,"",NA,"",0.16,"3,,a,11,",NA,"",NA,"",0.45,",a,,a",NA,"",NA,"",NA,""
"4837","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-09",NA,"",NA,"",0.5,"4,,a,14,",NA,"",NA,"",1.25,",a,,a",NA,"",NA,"",NA,""
"4838","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-10",NA,"",NA,"",NA,"",NA,"",NA,"",2.17,"1,a,,a",NA,"",NA,"",NA,""
"4839","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-11",NA,"",NA,"",NA,"",NA,"",NA,"",2.47,",a,,a",NA,"",NA,"",NA,""
"4840","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2010-12",NA,"",NA,"",NA,"",NA,"",NA,"",1.32,",a,,a",NA,"",NA,"",NA,""
"4841","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-01",NA,"",NA,"",NA,"",NA,"",NA,"",5.98,",a,,a",NA,"",NA,"",NA,""
"4842","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-02",NA,"",NA,"",1.35,"2,,a,16,",NA,"",NA,"",5.75,",a,,a",NA,"",NA,"",NA,""
"4843","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-03",NA,"",NA,"",NA,"",NA,"",NA,"",3.21,",a,,a",NA,"",NA,"",NA,""
"4844","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-04",NA,"",NA,"",0.02,"2,,a,15,",NA,"",NA,"",0.57,",a,,a",NA,"",NA,"",NA,""
"4845","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-05",NA,"",NA,"",0.12,"5,,a,24,",NA,"",NA,"",0.95,",a,,a",NA,"",NA,"",NA,""
"4846","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-06",NA,"",NA,"",0.04,"3,,a,23,",NA,"",NA,"",0.08,",a,,a",NA,"",NA,"",NA,""
"4847","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-07",NA,"",NA,"",0.2,"3,,a,14,",NA,"",NA,"",0.49,",a,,a",NA,"",NA,"",NA,""
"4848","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-08",NA,"",NA,"",0.05,"5,,a,17,+",NA,"",NA,"",0.43,",a,,a",NA,"",NA,"",NA,""
"4849","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-09",NA,"",NA,"",0.09,",,a,29,",NA,"",NA,"",0.09,",,,a",NA,"",NA,"",NA,""
"4850","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-10",NA,"",NA,"",NA,"",NA,"",NA,"",1.26,",a,,a",NA,"",NA,"",NA,""
"4851","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-11",NA,"",NA,"",NA,"",NA,"",NA,"",2.07,",a,,a",NA,"",NA,"",NA,""
"4852","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2011-12",NA,"",NA,"",NA,"",NA,"",NA,"",2.61,",a,,a",NA,"",NA,"",NA,""
"4853","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-01",NA,"",NA,"",NA,"",NA,"",NA,"",4.9,",a,,a",NA,"",NA,"",NA,""
"4854","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-02",NA,"",NA,"",1.43,",,a,29,",NA,"",NA,"",1.92,",,,a",NA,"",NA,"",NA,""
"4855","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-03",NA,"",NA,"",1.72,"3,,a,01,",NA,"",NA,"",3.63,",a,,a",NA,"",NA,"",NA,""
"4856","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-04",NA,"",NA,"",0,"2,,a,30,+",NA,"",NA,"",0.02,",a,,a",NA,"",NA,"",NA,""
"4857","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-05",NA,"",NA,"",0,",,a,31,+",NA,"",NA,"",0,",,,a",NA,"",NA,"",NA,""
"4858","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-06",NA,"",NA,"",0.13,",,a,22,+",NA,"",NA,"",0.34,",,,a",NA,"",NA,"",NA,""
"4859","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-07",NA,"",NA,"",NA,"",NA,"",NA,"",1.67,",a,,a",NA,"",NA,"",NA,""
"4860","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-08",NA,"",NA,"",0.1,",,a,17,",NA,"",NA,"",0.2,",,,a",NA,"",NA,"",NA,""
"4861","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-09",NA,"",NA,"",0.02,"3,,a,13,",NA,"",NA,"",0.02,",a,,a",NA,"",NA,"",NA,""
"4862","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-10",NA,"",NA,"",NA,"",NA,"",NA,"",0.16,",a,,a",NA,"",NA,"",NA,""
"4863","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-11",NA,"",NA,"",1.5,",,a,07,",NA,"",NA,"",1.57,",,,a",NA,"",NA,"",NA,""
"4864","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2012-12",NA,"",NA,"",NA,"",NA,"",NA,"",0.12,",a,,a",NA,"",NA,"",NA,""
"4865","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-01",NA,"",NA,"",0,",,a,31,+",NA,"",NA,"",0,",,,a",NA,"",NA,"",NA,""
"4866","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-02",NA,"",NA,"",0.26,"3,,a,28,",NA,"",NA,"",0.83,",a,,a",NA,"",NA,"",NA,""
"4867","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-03",NA,"",NA,"",0.27,",,a,06,",NA,"",NA,"",0.44,",,,a",NA,"",NA,"",NA,""
"4868","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-04",NA,"",NA,"",NA,"",NA,"",NA,"",0.21,",a,,a",NA,"",NA,"",NA,""
"4869","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-05",NA,"",NA,"",0.04,"5,,a,24,",NA,"",NA,"",0.9,",a,,a",NA,"",NA,"",NA,""
"4870","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-06",NA,"",NA,"",NA,"",NA,"",NA,"",2.57,",a,,a",NA,"",NA,"",NA,""
"4871","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-07",NA,"",NA,"",0.03,"3,,a,19,",NA,"",NA,"",0.35,",a,,a",NA,"",NA,"",NA,""
"4872","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-08",NA,"",NA,"",0,"3,,a,31,+",NA,"",NA,"",0.07,",a,,a",NA,"",NA,"",NA,""
"4873","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-09",NA,"",NA,"",0.27,"5,,a,13,",NA,"",NA,"",0.36,",a,,a",NA,"",NA,"",NA,""
"4874","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-10",NA,"",NA,"",0.24,",,a,01,",NA,"",NA,"",0.24,",,,a",NA,"",NA,"",NA,""
"4875","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-11",NA,"",NA,"",0,"5,,a,30,+",NA,"",NA,"",0.24,",a,,a",NA,"",NA,"",NA,""
"4876","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2013-12",NA,"",NA,"",0,"5,,a,31,+",NA,"",NA,"",0.59,",a,,a",NA,"",NA,"",NA,""
"4877","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-01",NA,"",NA,"",0.04,",,a,24,",NA,"",NA,"",0.04,",,,a",NA,"",NA,"",NA,""
"4878","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-02",NA,"",NA,"",0,"3,,a,28,+",NA,"",NA,"",0.37,",a,,a",NA,"",NA,"",NA,""
"4879","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-03",NA,"",NA,"",NA,"",NA,"",NA,"",1.04,",a,,a",NA,"",NA,"",NA,""
"4880","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-07",NA,"",NA,"",0.08,",,a,01,",NA,"",NA,"",0.14,",,,a",NA,"",NA,"",NA,""
"4881","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-08",NA,"",NA,"",NA,"",NA,"",NA,"",1.76,",a,,a",NA,"",NA,"",NA,""
"4882","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-09",NA,"",NA,"",1.1,",,a,24,",NA,"",NA,"",1.34,",,,a",NA,"",NA,"",NA,""
"4883","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-11",NA,"",NA,"",NA,"",NA,"",NA,"",0.83,",a,,a",NA,"",NA,"",NA,""
"4884","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2014-12",NA,"",NA,"",0.03,",,a,03,",NA,"",NA,"",0.03,",,,a",NA,"",NA,"",NA,""
"4885","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2015-02",NA,"",NA,"",0,",,a,28,+",NA,"",NA,"",0,",,,a",NA,"",NA,"",NA,""
"4886","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2015-03",NA,"",NA,"",0,",,a,31,+",NA,"",NA,"",0,",,,a",NA,"",NA,"",NA,""
"4887","ASN00047031","BROKEN HILL STEPHENS CREEK RE, AS",-31.8803,141.593,238,"2015-04",NA,"",NA,"",NA,"",NA,"",NA,"",1.28,",a,,a",NA,"",NA,"",NA,""
